,NB Score,SGD Score,Tree Score
1929,0.0,0.0,0.0
1930,0.4,0.2,0.2
1931,0.2,0.4,0.4
1932,0.6,0.6,0.4
1933,0.4,0.8,0.6
1934,0.6,0.8,0.6
1935,0.8,0.8,0.6
1936,0.4,0.8,0.6
1937,0.0,0.6,0.4
1938,0.6,0.6,0.6
1939,0.4,0.6,0.6
1940,0.4,0.4,0.2
1941,0.4,0.6,0.4
1942,0.6,0.8,0.8
1943,0.6,0.6,0.6
1944,0.0,0.2,0.2
1945,0.4,0.6,0.2
1946,0.6,0.8,0.6
1947,0.4,0.4,0.4
1948,0.4,0.4,0.4
1949,0.6,0.8,0.6
1950,0.2,0.4,0.2
1951,0.4,0.4,0.4
1952,0.4,0.2,0.2
1953,0.2,0.4,0.2
1954,0.2,0.4,0.2
1955,0.4,0.6,0.6
1956,0.8,0.6,0.8
1957,0.4,0.8,0.4
1958,0.4,0.8,0.6
1959,0.2,0.6,0.2
1960,0.6,0.8,0.6
1961,0.2,0.6,0.2
1962,0.4,1.0,0.4
1963,0.2,0.6,0.4
1964,0.4,0.4,0.2
1965,0.2,0.4,0.2
1966,0.6,0.8,0.4
1967,0.2,0.6,0.2
1968,0.6,0.6,0.6
1969,0.2,0.4,0.2
1970,0.2,0.2,0.0
1971,0.4,0.8,0.2
1972,0.6,0.8,0.6
1973,0.2,0.6,0.4
1974,0.2,0.2,0.2
1975,0.6,0.6,0.6
1976,0.2,0.2,0.2
1977,0.6,0.4,0.4
1978,0.8,1.0,0.8
1979,0.2,0.2,0.2
1980,0.6,0.8,0.8
1981,0.2,0.4,0.0
1982,0.4,0.4,0.4
1983,0.2,0.2,0.2
1984,0.2,0.4,0.4
1985,0.2,1.0,0.4
1986,0.2,0.2,0.2
1987,0.0,0.4,0.0
1988,0.2,0.4,0.4
1989,0.2,0.2,0.0
1990,0.2,0.4,0.2
1991,0.2,0.2,0.2
1992,0.4,0.4,0.2
1993,0.2,0.8,0.2
1994,0.8,0.8,0.6
1995,0.0,0.6,0.0
1996,0.6,0.4,0.4
1997,0.4,0.6,0.4
1998,0.4,0.6,0.4
1999,0.2,0.4,0.2
2000,0.4,0.6,0.4
2001,0.4,0.6,0.6
2002,0.6,0.8,0.6
2003,0.2,0.2,0.2
2004,0.4,0.4,0.2
2005,0.0,0.2,0.2
2006,0.4,0.6,0.6
2007,0.6,0.8,0.6
2008,0.4,0.8,0.4
2009,0.6,0.8,0.6
2010,0.2,0.4,0.2
2011,0.2,0.2,0.2
2012,0.6,0.6,0.6
2013,0.6,0.8,0.6
2014,0.4,0.4,0.4
2015,0.2,0.4,0.0
2016,0.8,0.6,0.6
2017,0.8,0.4,0.6
2018,0.6,0.8,0.8
2019,0.6,0.6,0.6
2020,0.4,0.8,0.4
2021,0.2,0.4,0.2
2022,0.0,0.2,0.0
2023,0.6,0.6,0.6
2024,0.2,0.4,0.2
2025,0.4,0.6,0.2
2026,0.8,0.8,0.8
2027,0.2,0.2,0.2
2028,0.0,0.0,0.0
2029,0.4,0.6,0.4
2030,0.4,0.4,0.4
2031,0.4,0.8,0.4
2032,0.6,0.6,0.4
2033,1.0,1.0,1.0
2034,0.6,0.8,0.6
2035,0.4,0.6,0.4
2036,0.0,0.4,0.0
2037,0.8,0.8,0.8
2038,0.6,0.4,0.4
2039,0.6,0.6,0.6
2040,0.0,0.2,0.0
2041,0.2,0.4,0.2
2042,0.4,0.6,0.2
2043,0.6,0.4,0.6
2044,0.4,0.4,0.4
2045,0.4,0.6,0.2
2046,0.4,0.4,0.4
2047,0.2,0.4,0.2
2048,0.6,0.6,0.6
2049,0.2,0.4,0.4
2050,0.4,0.6,0.4
2051,0.4,0.4,0.4
2052,0.4,0.6,0.4
2053,0.6,0.8,0.6
2054,0.0,0.4,0.0
2055,0.4,0.4,0.2
2056,0.4,0.6,0.4
2057,0.6,0.8,0.6
2058,0.6,0.6,0.4
2059,0.4,0.6,0.4
2060,0.4,0.6,0.4
2061,0.4,0.4,0.2
2062,0.4,0.6,0.4
2063,0.6,0.6,0.4
2064,0.8,0.6,0.8
2065,0.0,0.6,0.4
2066,0.4,0.2,0.4
2067,0.2,0.4,0.2
2068,0.4,0.4,0.4
2069,0.4,0.6,0.6
2070,0.4,0.6,0.4
2071,0.6,0.4,0.4
2072,0.4,0.6,0.6
2073,0.2,0.2,0.2
2074,0.4,0.6,0.4
2075,0.6,0.4,0.4
2076,0.2,0.2,0.2
2077,0.4,0.2,0.2
2078,0.4,0.4,0.4
2079,0.2,0.4,0.2
2080,0.2,0.2,0.2
2081,0.8,0.8,0.8
2082,1.0,1.0,1.0
2083,0.4,0.8,0.4
2084,0.6,0.6,0.6
2085,0.2,0.6,0.2
2086,0.2,0.6,0.0
2087,0.4,0.6,0.4
2088,0.2,0.4,0.2
2089,0.6,0.6,0.6
2090,0.2,0.4,0.4
2091,0.2,0.4,0.2
2092,0.6,0.6,0.4
2093,0.4,0.4,0.2
2094,0.2,0.2,0.2
2095,0.6,0.6,0.4
2096,0.4,0.4,0.0
2097,0.0,0.0,0.0
2098,0.6,0.6,0.4
2099,0.4,0.4,0.4
2100,0.6,0.8,0.4
2101,0.4,0.8,0.2
2102,0.2,0.6,0.4
2103,0.6,0.0,0.2
2104,0.4,0.8,0.4
2105,0.2,0.6,0.4
2106,0.4,0.4,0.4
2107,0.4,0.6,0.4
2108,0.4,0.6,0.4
2109,0.2,0.6,0.0
2110,0.4,0.6,0.4
2111,0.6,0.6,0.4
2112,0.6,0.6,0.6
2113,0.2,0.2,0.2
2114,0.8,1.0,0.8
2115,0.8,0.6,0.6
2116,0.4,0.4,0.4
2117,0.0,0.4,0.4
2118,0.2,0.8,0.4
2119,0.4,0.8,0.6
2120,0.4,0.4,0.4
2121,0.4,0.4,0.4
2122,0.6,0.8,0.6
2123,0.2,0.4,0.2
2124,0.4,0.4,0.2
2125,0.4,0.6,0.6
2126,1.0,0.8,0.8
2127,0.4,0.4,0.2
2128,0.6,0.6,0.4
2129,0.4,0.4,0.4
2130,0.6,0.8,0.6
2131,0.8,0.6,0.8
2132,0.2,0.0,0.2
2133,0.2,0.4,0.0
2134,0.4,0.4,0.4
2135,0.0,0.4,0.2
2136,0.8,1.0,0.8
2137,0.6,0.4,0.4
2138,0.2,0.2,0.2
2139,0.6,0.8,0.6
2140,0.8,0.8,0.6
2141,0.2,0.2,0.2
2142,0.2,0.4,0.2
2143,0.4,0.2,0.2
2144,0.0,0.2,0.0
2145,0.4,0.6,0.6
2146,0.2,0.6,0.2
2147,0.4,0.4,0.4
2148,0.0,0.4,0.2
2149,1.0,1.0,1.0
2150,0.2,0.6,0.4
2151,0.2,0.2,0.2
2152,0.2,0.2,0.2
2153,0.8,0.8,0.6
2154,0.2,0.6,0.6
2155,0.4,0.8,0.4
2156,0.4,0.4,0.4
2157,0.6,0.6,0.4
2158,0.2,0.4,0.4
2159,0.6,0.4,0.6
2160,0.4,0.8,0.8
2161,0.4,0.6,0.4
2162,0.4,0.6,0.4
2163,0.4,0.4,0.4
2164,0.2,0.8,0.4
2165,1.0,1.0,1.0
2166,0.8,0.8,0.6
2167,0.2,0.4,0.4
2168,0.2,0.6,0.2
2169,0.4,0.6,0.6
2170,0.0,0.0,0.0
2171,0.2,0.2,0.2
2172,0.2,0.6,0.0
2173,0.0,0.4,0.0
2174,0.6,1.0,0.6
2175,0.2,0.6,0.4
2176,0.4,1.0,0.4
2177,0.8,0.8,0.8
2178,0.4,0.8,0.6
2179,0.4,0.4,0.4
2180,0.4,0.6,0.6
2181,0.6,0.6,0.6
2182,0.4,0.4,0.4
2183,0.2,0.6,0.2
2184,0.4,0.6,0.2
2185,0.2,0.4,0.2
2186,0.6,0.6,0.6
2187,0.2,0.2,0.2
2188,0.2,0.2,0.2
2189,0.4,0.4,0.4
2190,0.2,0.8,0.4
2191,0.2,0.6,0.2
2192,0.2,0.6,0.2
2193,0.6,0.8,0.6
2194,0.6,0.6,0.6
2195,0.2,0.2,0.2
2196,0.4,0.6,0.4
2197,0.4,1.0,0.4
2198,0.4,0.6,0.4
2199,0.4,0.6,0.4
2200,0.4,0.6,0.4
2201,0.4,0.6,0.4
2202,0.4,0.6,0.6
2203,0.2,0.2,0.2
2204,0.2,0.2,0.2
2205,0.8,0.8,0.6
2206,0.2,0.2,0.2
2207,0.6,0.8,0.6
2208,0.4,0.6,0.6
2209,0.8,0.8,0.8
2210,0.2,0.6,0.2
2211,0.6,0.6,0.6
2212,0.2,0.2,0.2
2213,0.6,0.4,0.4
2214,0.6,1.0,0.6
2215,0.2,0.2,0.2
2216,0.8,0.8,0.6
2217,0.6,0.2,0.2
2218,0.4,0.4,0.4
2219,0.4,0.8,0.6
2220,0.4,0.6,0.6
2221,0.6,0.8,0.6
2222,0.6,0.8,0.6
2223,0.4,0.4,0.4
2224,0.2,0.4,0.2
2225,0.6,0.6,0.2
2226,0.2,0.4,0.2
2227,0.4,0.4,0.4
2228,0.6,0.6,0.6
2229,0.6,0.6,0.4
2230,0.6,0.6,0.6
2231,0.4,0.4,0.4
2232,0.6,0.6,0.2
2233,0.6,0.6,0.6
2234,0.2,0.2,0.2
2235,0.4,0.6,0.4
2236,0.4,0.4,0.4
2237,0.2,0.4,0.2
2238,0.2,0.4,0.2
2239,0.6,0.6,0.6
2240,0.4,0.6,0.4
2241,0.4,0.4,0.4
2242,0.2,0.2,0.0
2243,0.8,0.8,0.6
2244,0.4,0.6,0.4
2245,0.2,0.2,0.0
2246,0.0,0.4,0.0
2247,0.2,0.4,0.2
2248,0.4,0.2,0.4
2249,0.0,0.8,0.0
2250,0.6,0.6,0.6
2251,0.4,0.4,0.4
2252,0.0,0.4,0.0
2253,0.4,0.6,0.4
2254,0.2,0.2,0.0
2255,0.0,0.0,0.0
2256,1.0,1.0,1.0
2257,0.6,0.8,0.6
2258,0.8,0.8,0.6
2259,0.4,0.4,0.4
2260,0.6,0.6,0.6
2261,0.6,0.8,0.4
2262,0.2,0.6,0.4
2263,0.6,0.8,0.6
2264,0.6,1.0,0.6
2265,0.4,0.6,0.4
2266,0.4,0.6,0.2
2267,0.4,0.8,0.6
2268,0.6,0.8,0.8
2269,0.0,0.2,0.0
2270,0.6,0.6,0.4
2271,0.4,0.4,0.4
2272,0.6,0.6,0.6
2273,0.6,1.0,0.6
2274,0.6,0.8,0.4
2275,0.4,0.6,0.4
2276,0.2,0.4,0.0
2277,0.6,0.8,0.6
2278,0.2,0.2,0.2
2279,0.4,0.6,0.4
2280,0.0,0.2,0.0
2281,0.4,1.0,0.4
2282,0.2,0.2,0.2
2283,0.2,0.6,0.2
2284,0.4,0.4,0.4
2285,0.2,0.6,0.2
2286,0.4,0.4,0.4
2287,0.2,0.4,0.2
2288,0.4,0.6,0.2
2289,0.2,0.2,0.2
2290,0.2,0.4,0.2
2291,0.0,0.2,0.2
2292,0.6,1.0,0.8
2293,0.2,0.6,0.6
2294,0.0,0.2,0.0
2295,0.2,0.4,0.2
2296,0.8,0.8,0.8
2297,1.0,1.0,1.0
2298,0.4,0.6,0.4
2299,0.2,0.4,0.2
2300,0.6,1.0,0.6
2301,0.2,0.4,0.2
2302,0.2,0.4,0.2
2303,0.2,0.6,0.2
2304,0.6,0.6,0.4
2305,0.2,0.6,0.2
2306,0.0,0.6,0.2
2307,0.6,0.6,0.6
2308,0.6,0.6,0.4
2309,0.8,0.6,0.6
2310,0.6,0.6,0.6
2311,0.6,0.6,0.6
2312,0.4,0.4,0.4
2313,0.4,0.4,0.2
2314,0.0,0.0,0.0
2315,0.6,0.6,0.6
2316,0.6,0.4,0.4
2317,0.2,0.4,0.2
2318,0.2,0.4,0.4
2319,0.6,0.4,0.4
2320,0.6,0.6,0.6
2321,0.4,0.8,0.4
2322,0.2,0.2,0.2
2323,0.2,0.8,0.4
2324,0.4,0.4,0.4
2325,0.6,0.8,0.6
2326,0.6,0.8,0.8
2327,0.6,0.6,0.4
2328,0.2,0.6,0.2
2329,0.2,0.8,0.2
2330,0.2,0.4,0.2
2331,0.2,0.6,0.2
2332,0.2,0.6,0.4
2333,0.2,0.4,0.2
2334,0.0,0.2,0.0
2335,0.6,0.8,0.6
2336,0.2,0.2,0.2
2337,0.4,0.2,0.4
2338,0.4,0.2,0.2
2339,0.2,0.4,0.4
2340,0.4,0.6,0.6
2341,0.0,0.4,0.2
2342,0.2,0.2,0.2
2343,0.2,0.2,0.2
2344,0.4,0.2,0.2
2345,0.0,0.4,0.2
2346,0.6,0.6,0.4
2347,0.2,0.4,0.4
2348,0.4,0.4,0.4
2349,0.0,0.4,0.2
2350,0.4,0.6,0.2
2351,0.2,0.4,0.2
2352,0.4,0.2,0.2
2353,0.0,0.2,0.0
2354,0.8,0.8,0.8
2355,0.0,0.2,0.0
2356,0.4,0.4,0.4
2357,0.4,0.6,0.4
2358,0.4,0.6,0.4
2359,0.2,0.2,0.2
2360,0.4,0.4,0.4
2361,0.4,0.6,0.6
2362,0.4,0.6,0.6
2363,0.6,1.0,0.6
2364,0.2,0.6,0.6
2365,0.0,0.2,0.0
2366,0.4,0.4,0.4
2367,0.2,0.6,0.4
2368,0.4,0.4,0.4
2369,0.4,0.4,0.4
2370,0.4,0.6,0.4
2371,0.4,0.8,0.4
2372,0.6,0.6,0.6
2373,0.2,0.4,0.2
2374,0.8,1.0,1.0
2375,0.2,0.4,0.2
2376,0.6,0.8,0.4
2377,0.4,0.4,0.4
2378,0.6,0.6,0.6
2379,0.0,0.4,0.2
2380,0.6,1.0,0.6
2381,0.2,0.4,0.4
2382,0.4,0.4,0.4
2383,0.4,0.4,0.4
2384,0.2,0.4,0.2
2385,0.4,0.6,0.4
2386,0.6,0.8,0.6
2387,0.4,0.6,0.4
2388,0.4,0.4,0.2
2389,0.2,0.2,0.2
2390,0.2,0.4,0.2
2391,0.4,0.6,0.6
2392,0.6,0.8,0.6
2393,0.4,0.6,0.6
2394,0.6,0.6,0.6
2395,0.4,0.8,0.8
2396,0.4,0.6,0.2
2397,0.4,0.6,0.4
2398,0.8,0.8,0.4
2399,0.4,0.4,0.4
2400,0.2,0.6,0.4
2401,0.4,0.4,0.4
2402,0.6,0.4,0.4
2403,0.4,0.4,0.4
2404,0.2,0.4,0.0
2405,0.2,0.2,0.2
2406,0.4,0.6,0.6
2407,0.2,0.4,0.2
2408,0.2,0.4,0.2
2409,0.6,0.6,0.6
2410,0.4,0.8,0.6
2411,0.4,0.4,0.4
2412,0.6,0.6,0.4
2413,0.0,0.4,0.2
2414,0.4,0.4,0.4
2415,0.4,0.6,0.4
2416,0.4,0.4,0.2
2417,0.2,0.2,0.0
2418,0.4,0.6,0.6
2419,0.8,0.8,1.0
2420,0.6,0.6,0.6
2421,0.4,0.2,0.2
2422,0.4,0.4,0.4
2423,0.2,0.6,0.4
2424,0.2,0.2,0.2
2425,0.4,0.4,0.4
2426,0.4,0.4,0.2
2427,0.2,0.6,0.4
2428,0.4,0.4,0.4
2429,0.6,0.6,0.6
2430,0.4,0.4,0.2
2431,0.6,0.8,0.6
2432,0.2,0.8,0.2
2433,0.4,0.6,0.4
2434,0.2,0.4,0.4
2435,1.0,0.8,0.8
2436,0.2,0.4,0.4
2437,0.8,0.8,0.8
2438,0.4,0.6,0.6
2439,0.8,0.6,0.6
2440,0.4,0.6,0.4
2441,0.2,0.6,0.2
2442,0.6,0.8,0.6
2443,0.4,0.2,0.4
2444,0.2,0.4,0.4
2445,0.0,0.4,0.0
2446,0.4,0.4,0.4
2447,0.6,0.4,0.6
2448,0.4,0.2,0.2
2449,0.4,0.6,0.6
2450,0.6,0.6,0.6
2451,0.2,0.2,0.2
2452,0.4,1.0,0.6
2453,0.2,0.2,0.2
2454,0.4,0.8,0.6
2455,0.4,0.4,0.2
2456,0.4,0.4,0.0
2457,0.2,0.6,0.6
2458,0.4,0.8,0.6
2459,0.4,0.4,0.4
2460,0.6,0.6,0.6
2461,0.4,0.8,0.6
2462,0.6,0.8,0.8
2463,0.6,0.8,0.6
2464,0.2,0.2,0.2
2465,0.4,0.8,0.4
2466,0.8,0.8,0.8
2467,0.2,0.2,0.2
2468,0.2,0.8,0.6
2469,0.4,0.4,0.4
2470,0.4,0.6,0.6
2471,0.4,0.4,0.4
2472,0.4,0.4,0.4
2473,0.6,0.8,0.6
2474,0.6,0.6,0.6
2475,0.4,0.6,0.4
2476,0.0,0.0,0.0
2477,0.8,0.8,0.8
2478,0.2,0.6,0.2
2479,0.8,0.8,0.8
2480,0.2,0.6,0.6
2481,0.4,0.4,0.4
2482,0.6,0.6,0.6
2483,0.8,0.4,0.4
2484,0.0,0.2,0.0
2485,0.6,0.8,0.6
2486,0.2,0.6,0.6
2487,0.4,0.6,0.6
2488,0.6,0.8,0.6
2489,0.4,0.6,0.4
2490,0.4,0.8,0.6
2491,0.6,0.8,0.6
2492,0.6,0.8,0.2
2493,0.4,0.4,0.4
2494,0.2,0.2,0.2
2495,0.4,0.6,0.6
2496,0.0,0.2,0.2
2497,0.0,0.6,0.2
2498,0.4,0.8,0.4
2499,0.4,0.8,0.4
2500,0.8,0.8,0.8
2501,0.6,0.4,0.6
2502,0.8,0.8,0.8
2503,0.8,0.6,0.6
2504,0.4,0.6,0.2
2505,0.2,0.6,0.4
2506,0.2,0.4,0.2
2507,0.6,0.4,0.2
2508,0.8,0.8,0.8
2509,0.4,0.6,0.4
2510,0.6,0.4,0.4
2511,0.4,0.4,0.4
2512,0.4,0.6,0.4
2513,0.2,0.4,0.2
2514,0.4,0.4,0.4
2515,0.2,0.4,0.2
2516,0.6,0.8,0.6
2517,0.0,0.4,0.2
2518,0.6,0.4,0.4
2519,0.0,0.4,0.2
2520,0.2,0.4,0.4
2521,0.6,0.6,0.6
2522,0.4,0.4,0.4
2523,0.2,0.4,0.4
2524,0.2,0.2,0.0
2525,0.6,1.0,0.6
2526,0.8,0.6,0.6
2527,0.4,0.6,0.4
2528,0.4,0.6,0.4
2529,0.4,0.8,0.4
2530,0.0,0.2,0.0
2531,0.4,0.6,0.2
2532,0.8,0.6,0.8
2533,0.4,0.4,0.4
2534,0.0,0.0,0.0
2535,0.4,0.4,0.0
2536,0.8,0.8,0.8
2537,0.4,0.8,0.6
2538,0.4,0.4,0.4
2539,0.4,0.6,0.4
2540,0.6,0.6,0.6
2541,0.2,0.4,0.4
2542,0.4,0.8,0.6
2543,0.2,0.4,0.4
2544,0.2,0.2,0.2
2545,0.2,0.2,0.0
2546,0.2,0.6,0.4
2547,0.6,0.6,0.2
2548,0.0,0.0,0.0
2549,0.8,0.8,0.4
2550,0.2,0.6,0.2
2551,0.0,0.2,0.0
2552,0.4,0.4,0.4
2553,0.4,0.2,0.4
2554,0.4,0.2,0.4
2555,0.6,0.6,0.6
2556,0.6,0.6,0.4
2557,0.8,0.8,0.8
2558,0.4,0.4,0.0
2559,0.0,0.2,0.0
2560,0.4,0.4,0.2
2561,0.4,0.6,0.4
2562,0.2,0.4,0.2
2563,0.6,0.6,0.6
2564,0.0,0.2,0.0
2565,0.2,0.6,0.2
2566,0.6,0.6,0.6
2567,0.2,0.0,0.0
2568,0.2,0.4,0.2
2569,0.6,0.4,0.4
2570,0.6,0.8,0.6
2571,0.4,0.2,0.2
2572,0.2,0.6,0.2
2573,0.4,0.4,0.4
2574,0.4,0.6,0.4
2575,0.2,1.0,0.4
2576,0.0,0.2,0.0
2577,0.4,0.4,0.2
2578,0.8,1.0,0.8
2579,0.4,0.4,0.4
2580,0.0,0.6,0.0
2581,0.4,1.0,0.4
2582,0.0,0.2,0.0
2583,0.4,0.8,0.6
2584,0.6,1.0,0.4
2585,0.4,0.6,0.4
2586,0.4,0.6,0.4
2587,0.4,0.6,0.6
2588,0.2,0.4,0.0
2589,0.4,0.4,0.4
2590,0.2,0.4,0.2
2591,0.4,1.0,0.4
2592,0.4,0.4,0.2
2593,0.0,0.0,0.0
2594,0.4,0.4,0.0
2595,0.6,0.8,0.6
2596,0.0,0.0,0.0
2597,0.2,0.6,0.4
2598,0.6,0.6,0.6
2599,0.4,0.4,0.2
2600,0.4,0.8,0.4
2601,0.8,1.0,0.8
2602,0.4,0.6,0.4
2603,0.6,0.8,0.6
2604,0.2,0.4,0.2
2605,0.6,0.8,0.6
2606,0.2,0.2,0.2
2607,0.6,0.6,0.6
2608,0.6,0.6,0.6
2609,1.0,0.8,0.8
2610,0.4,0.6,0.6
2611,0.6,0.6,0.4
2612,0.4,0.8,0.6
2613,0.6,0.6,0.6
2614,0.2,0.4,0.4
2615,0.6,0.6,0.6
2616,0.2,0.4,0.2
2617,0.0,0.4,0.2
2618,0.2,0.4,0.2
2619,0.4,0.6,0.6
2620,0.6,0.6,0.6
2621,0.8,0.8,0.8
2622,0.2,0.2,0.2
2623,0.2,0.2,0.2
2624,0.6,0.8,0.8
2625,0.6,0.8,0.6
2626,0.6,0.8,0.6
2627,0.8,0.8,0.8
2628,0.6,0.8,0.4
2629,0.2,0.0,0.2
2630,0.6,0.6,0.6
2631,0.2,0.2,0.2
2632,0.4,0.6,0.4
2633,0.4,0.4,0.4
2634,0.8,0.6,0.8
2635,0.2,0.2,0.0
2636,0.4,0.4,0.4
2637,0.2,0.4,0.2
2638,0.4,0.4,0.4
2639,0.8,1.0,1.0
2640,0.0,0.2,0.2
2641,0.8,0.8,0.8
2642,0.2,0.6,0.2
2643,0.4,0.6,0.4
2644,0.4,0.6,0.4
2645,0.6,0.8,0.6
2646,0.4,0.4,0.4
2647,0.2,0.2,0.2
2648,0.6,0.8,0.8
2649,0.4,1.0,0.2
2650,0.2,0.2,0.0
2651,0.6,0.8,0.8
2652,0.2,0.2,0.2
2653,0.4,0.4,0.2
2654,0.2,0.4,0.2
2655,0.2,0.4,0.2
2656,0.2,0.2,0.2
2657,0.4,0.6,0.4
2658,0.4,0.4,0.4
2659,0.2,0.2,0.2
2660,0.4,0.4,0.4
2661,0.6,0.8,0.6
2662,0.2,0.4,0.4
2663,0.2,0.4,0.4
2664,0.4,0.4,0.4
2665,0.2,0.4,0.2
2666,0.2,0.4,0.2
2667,0.0,0.0,0.0
2668,0.4,0.6,0.6
2669,0.4,0.4,0.4
2670,0.6,0.6,0.4
2671,0.2,0.4,0.4
2672,0.4,0.6,0.4
2673,0.2,0.4,0.2
2674,0.6,0.8,0.6
2675,0.8,0.6,0.6
2676,0.2,0.4,0.4
2677,0.6,0.6,0.6
2678,0.2,0.4,0.2
2679,0.2,0.4,0.2
2680,0.2,0.0,0.0
2681,0.2,0.4,0.2
2682,0.4,0.4,0.4
2683,0.8,0.8,0.8
2684,0.4,0.4,0.2
2685,0.6,0.6,0.6
2686,0.6,0.8,0.6
2687,0.8,0.8,0.8
2688,0.4,0.4,0.4
2689,0.2,0.6,0.2
2690,0.6,0.6,0.6
2691,0.4,0.8,0.4
2692,0.2,0.4,0.0
2693,0.6,0.6,0.6
2694,0.2,0.2,0.0
2695,0.2,0.4,0.2
2696,0.4,0.6,0.4
2697,0.4,0.6,0.4
2698,0.2,0.6,0.4
2699,0.4,0.4,0.4
2700,0.4,0.6,0.4
2701,0.4,0.8,0.4
2702,0.2,0.4,0.2
2703,0.8,0.4,0.6
2704,0.4,0.6,0.4
2705,0.4,0.6,0.4
2706,0.4,0.4,0.4
2707,0.4,0.4,0.4
2708,0.6,0.6,0.6
2709,0.2,0.2,0.2
2710,0.4,0.4,0.2
2711,0.2,0.4,0.2
2712,0.2,0.8,0.6
2713,0.6,0.6,0.6
2714,0.4,0.6,0.4
2715,0.6,0.6,0.6
2716,0.6,0.6,0.4
2717,0.6,0.6,0.4
2718,0.2,0.6,0.2
2719,0.2,0.4,0.2
2720,0.8,0.8,0.6
2721,0.2,0.6,0.4
2722,0.8,0.6,0.6
2723,0.4,0.6,0.4
2724,0.2,0.2,0.2
2725,0.2,0.4,0.0
2726,0.4,0.6,0.4
2727,0.6,0.6,0.4
2728,0.2,0.4,0.2
2729,0.6,1.0,0.6
2730,0.4,0.4,0.4
2731,0.2,0.2,0.2
2732,0.8,0.6,0.8
2733,0.2,0.2,0.2
2734,0.0,0.2,0.0
2735,0.4,0.8,0.2
2736,1.0,0.8,0.8
2737,0.2,0.4,0.4
2738,0.6,0.4,0.2
2739,0.2,0.6,0.2
2740,0.4,0.6,0.4
2741,0.2,0.4,0.2
2742,0.4,0.6,0.4
2743,0.2,0.2,0.2
2744,0.2,0.2,0.2
2745,0.4,1.0,0.2
2746,0.0,0.2,0.2
2747,0.2,0.4,0.2
2748,0.2,0.6,0.2
2749,0.0,0.2,0.2
2750,0.4,0.4,0.2
2751,0.6,0.8,0.6
2752,0.4,0.8,0.6
2753,0.6,0.8,0.8
2754,0.4,0.4,0.4
2755,0.6,0.6,0.4
2756,0.4,0.4,0.4
2757,0.0,0.4,0.0
2758,0.4,0.2,0.2
2759,0.4,0.4,0.4
2760,0.4,0.6,0.6
2761,0.8,0.8,0.8
2762,0.6,0.8,0.8
2763,0.4,0.8,0.4
2764,0.2,0.6,0.2
2765,0.6,0.6,0.6
2766,0.4,0.6,0.4
2767,0.4,0.6,0.6
2768,0.6,0.6,0.6
2769,0.4,0.6,0.6
2770,0.4,0.6,0.6
2771,0.4,0.4,0.2
2772,0.2,0.6,0.2
2773,0.2,0.4,0.0
2774,0.4,0.4,0.4
2775,0.0,0.2,0.0
2776,0.8,0.6,0.8
2777,0.8,0.6,0.4
2778,0.2,0.6,0.2
2779,0.2,0.4,0.2
2780,0.2,0.4,0.2
2781,0.0,0.0,0.0
2782,0.6,0.6,0.6
2783,0.2,0.2,0.2
2784,0.4,1.0,0.6
2785,0.6,0.8,0.6
2786,0.4,0.4,0.2
2787,0.6,1.0,0.6
2788,0.4,0.8,0.4
2789,0.2,0.2,0.2
2790,0.4,0.4,0.4
2791,0.4,0.4,0.4
2792,0.0,0.4,0.0
2793,0.6,0.8,0.8
2794,0.6,0.8,0.4
2795,0.4,0.2,0.4
2796,0.4,0.4,0.4
2797,0.0,0.4,0.0
2798,0.0,0.6,0.0
2799,0.4,0.6,0.6
2800,0.4,0.8,0.6
2801,0.6,0.8,0.6
2802,0.2,0.0,0.0
2803,0.4,0.4,0.2
2804,0.4,0.6,0.4
2805,0.2,0.4,0.4
2806,0.6,0.4,0.6
2807,0.4,0.8,0.6
2808,0.2,0.6,0.2
2809,0.4,0.6,0.4
2810,0.2,0.6,0.2
2811,0.6,0.4,0.4
2812,0.6,0.4,0.4
2813,0.4,0.6,0.4
2814,0.2,0.2,0.2
2815,0.2,0.2,0.2
2816,0.2,0.4,0.2
2817,0.4,0.8,0.4
2818,0.2,0.6,0.4
2819,0.2,0.6,0.4
2820,0.2,0.2,0.2
2821,0.0,0.2,0.0
2822,0.4,0.6,0.4
2823,0.6,0.6,0.4
2824,0.2,0.4,0.0
2825,0.2,0.2,0.2
2826,0.2,0.4,0.0
2827,0.2,0.8,0.2
2828,0.0,0.4,0.4
2829,0.0,0.2,0.2
2830,0.2,0.4,0.2
2831,0.8,1.0,0.8
2832,0.8,0.6,0.8
2833,0.4,0.6,0.2
2834,0.8,1.0,1.0
2835,0.2,0.4,0.2
2836,0.4,0.4,0.0
2837,0.4,0.4,0.2
2838,0.4,0.4,0.4
2839,0.4,0.8,0.4
2840,0.4,0.4,0.4
2841,0.2,0.4,0.2
2842,0.2,0.6,0.4
2843,0.2,0.2,0.2
2844,0.2,0.6,0.4
2845,1.0,1.0,0.8
2846,0.6,0.8,0.6
2847,0.6,0.8,0.4
2848,0.2,0.2,0.2
2849,0.2,0.2,0.2
2850,0.2,0.4,0.2
2851,0.6,0.6,0.4
2852,0.2,0.6,0.2
2853,0.2,0.4,0.2
2854,0.4,0.8,0.4
2855,0.6,0.2,0.4
2856,0.4,0.4,0.4
2857,0.2,0.4,0.2
2858,0.6,0.8,0.4
2859,0.2,0.6,0.2
2860,0.4,0.4,0.4
